id,title,link,district,bizcircle,tagList,onsale,onrent,year,housetype,cost,service,company,building_num,house_num,price,city,validdate
1111027379805,"天鹅湾南区",https://bj.lianjia.com/xiaoqu/1111027379805/,"朝阳","朝青","近地铁6号线青年路站",29,15,"2006年建成","塔楼/板楼/塔板结合","3.9元/平米/月","北京德利中天物业管理有限公司","北京博成房地产有限公司","13栋","1020户",77029,bj,"2019-11-08 18:45:41.949378"
1111027381544,"逸翠园",https://bj.lianjia.com/xiaoqu/1111027381544/,"朝阳","朝青","",56,16,"2006年建成","板楼/塔板结合","3.7元/平米/月","家利物业管理(北京)有限公司","和记黄埔地产（北京朝阳）有限公司","29栋","1616户",84456,bj,"2019-11-08 18:45:41.949543"
1111062629392,"五洲家园",https://bj.lianjia.com/xiaoqu/1111062629392/,"朝阳","朝青","",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","7栋","684户","暂无",bj,"2019-11-08 18:45:41.949777"
1111027373814,"东润枫景一期",https://bj.lianjia.com/xiaoqu/1111027373814/,"朝阳","朝阳公园","",6,2,"2000年建成","塔楼/板楼/塔板结合","2.8元/平米/月","北京燕侨物业管理有限公司","北京天鸿永业房地产开发有限责任公司","2栋","161户",57844,bj,"2019-11-08 18:45:58.491483"
1111027374569,"观湖国际",https://bj.lianjia.com/xiaoqu/1111027374569/,"朝阳","朝阳公园","",50,13,"2005年建成","板楼/塔板结合","3.98元/平米/月","北京盛世物业服务有限公司","北京国兴嘉业房地产开发有限责任公司","12栋","1763户",87052,bj,"2019-11-08 18:45:58.491901"
1111027374230,"泛海国际香海园",https://bj.lianjia.com/xiaoqu/1111027374230/,"朝阳","朝阳公园","",9,8,"2008年建成","板楼","5.5元/平米/月","暂无信息","北京泛海信华置业有限公司","6栋","433户",94156,bj,"2019-11-08 18:45:58.492053"
1111027378611,"南十里居",https://bj.lianjia.com/xiaoqu/1111027378611/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",25,11,"1985年建成","板楼","1.06元/平米/月","北京东风物业管理有限责任公司","无开发商","33栋","1889户",55654,bj,"2019-11-08 18:45:58.492220"
1111027382589,"棕榈泉国际公寓",https://bj.lianjia.com/xiaoqu/1111027382589/,"朝阳","朝阳公园","近地铁14号线东段朝阳公园站",49,29,"2003年建成","塔楼/板楼/塔板结合","5.6至9.8元/平米/月","北京汇俊物业管理有限公司","北京世纪朝阳房地产开发有限公司","11栋","1313户",94937,bj,"2019-11-08 18:45:58.492697"
1111027378069,"丽水嘉园",https://bj.lianjia.com/xiaoqu/1111027378069/,"朝阳","朝阳公园","近地铁14号线东段朝阳公园站",34,17,"1997年建成","塔楼/板楼","2至2.03元/平米/月","北京电子城物业管理有限公司","北京市丽水嘉园房地产开发有限公司","8栋","1542户",75329,bj,"2019-11-08 18:45:58.492855"
1111027377466,"酒仙桥十一街坊",https://bj.lianjia.com/xiaoqu/1111027377466/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",4,1,"1964年建成","板楼","暂无信息","无物业管理服务","无开发商","22栋","731户",55517,bj,"2019-11-08 18:45:58.493018"
1111027374229,"泛海国际澜海园",https://bj.lianjia.com/xiaoqu/1111027374229/,"朝阳","朝阳公园","",9,4,"2009年建成","板楼","5.5元/平米/月","泛海物业管理有限公司","北京泛海信华置业有限公司","6栋","348户",102651,bj,"2019-11-08 18:45:58.493183"
1111027374772,"公园大道",https://bj.lianjia.com/xiaoqu/1111027374772/,"朝阳","朝阳公园","近地铁14号线东段朝阳公园站",36,10,"2003年建成","板楼/塔板结合","6.5元/平米/月","北京仲量联行物业管理服务有限公司","北京富然大厦有限公司","5栋","955户",93107,bj,"2019-11-08 18:45:58.493317"
1111027378007,"亮马桥9号院",https://bj.lianjia.com/xiaoqu/1111027378007/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",2,0,"1985年建成","板楼","0.5至1.36元/平米/月","北京喜莱达物业管理有限公司","北京旅游房地产开发有限公司","6栋","377户",59601,bj,"2019-11-08 18:45:58.493451"
1111027373813,"东润枫景三期",https://bj.lianjia.com/xiaoqu/1111027373813/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",10,4,"2000年建成","塔楼/板楼/塔板结合","2.8元/平米/月","北京燕侨物业管理有限公司","北京天鸿永业房地产开发有限责任公司","7栋","694户",60562,bj,"2019-11-08 18:45:58.493597"
1111027376839,"东风家园",https://bj.lianjia.com/xiaoqu/1111027376839/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",6,4,"2000年建成","塔楼","1.69至2.06元/平米/月","北京东风物业管理有限责任公司","北京市利达汇通房地产开发公司","4栋","648户",53119,bj,"2019-11-08 18:45:58.493736"
1111027373888,"东山墅",https://bj.lianjia.com/xiaoqu/1111027373888/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",2,1,"2000年建成","塔板结合","10元/平米/月","中澳达文物业管理有限公司","北京太合嘉园房地产开发有限责任公司","76栋","84户",165953,bj,"2019-11-08 18:45:58.493880"
1111027378010,"亮马水晶",https://bj.lianjia.com/xiaoqu/1111027378010/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",13,1,"2003年建成","塔楼/板楼/塔板结合","2.8元/平米/月","北京德宏物业管理有限责任公司","北京冠德房地产开发有限责任公司","4栋","492户",63754,bj,"2019-11-08 18:45:58.494035"
1111027379818,"泰华滨河苑",https://bj.lianjia.com/xiaoqu/1111027379818/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",9,3,"2003年建成","塔楼/板楼","1.7元/平米/月","北京国泰顺达物业管理有限公司","北京市泰华房地产开发集团有限公司","4栋","1078户",58617,bj,"2019-11-08 18:45:58.494194"
1111027374228,"泛海国际碧海园",https://bj.lianjia.com/xiaoqu/1111027374228/,"朝阳","朝阳公园","",14,10,"2008年建成","塔楼/板楼","5.5元/平米/月","泛海物业管理有限公司","北京泛海信华置业有限公司","7栋","466户",93471,bj,"2019-11-08 18:45:58.494334"
1111027373812,"东润枫景二期",https://bj.lianjia.com/xiaoqu/1111027373812/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",11,5,"2000年建成","塔楼/板楼","2.8元/平米/月","北京燕侨物业管理有限公司","北京天鸿永业房地产开发有限责任公司","4栋","498户",61049,bj,"2019-11-08 18:45:58.494474"
1111027374570,"观湖国际写字楼",https://bj.lianjia.com/xiaoqu/1111027374570/,"朝阳","朝阳公园","",0,1,"2006年建成","塔楼","5元/平米/月","北京国兴三吉利物业管理有限责任公司","北京国兴嘉业房地产开发有限责任公司","3栋","522户","暂无",bj,"2019-11-08 18:45:58.494635"
1111027377461,"酒仙桥十二街坊",https://bj.lianjia.com/xiaoqu/1111027377461/,"朝阳","朝阳公园","近地铁14号线东段东风北桥站",9,1,"1970年建成","板楼","暂无信息","无物业管理服务","无开发商","17栋","749户",55037,bj,"2019-11-08 18:45:58.494779"
1111063744186,"泛海国际",https://bj.lianjia.com/xiaoqu/1111063744186/,"朝阳","朝阳公园","近地铁14号线东段朝阳公园站",0,0,"2016年建成","板楼","7.8至9.8元/平米/月","泛海物业管理有限公司","北京泛海东风置业有限公司","13栋","520户","暂无",bj,"2019-11-08 18:45:58.495019"
1112105318935950,"泛海世家西府",https://bj.lianjia.com/xiaoqu/1112105318935950/,"朝阳","朝阳公园","",4,2,"2015年建成","板楼","9.98元/平米/月","泛海物业管理有限公司","北京泛海信华置业有限公司","2栋","120户",164326,bj,"2019-11-08 18:45:58.495181"
1120029793667653,"泛海世家东府",https://bj.lianjia.com/xiaoqu/1120029793667653/,"朝阳","朝阳公园","",0,0,"2015年建成","板楼","9.8元/平米/月","泛海物业管理有限公司","泛海投资集团有限公司","2栋","40户",157210,bj,"2019-11-08 18:45:58.495326"
1111027374227,"泛海国际樱海园",https://bj.lianjia.com/xiaoqu/1111027374227/,"朝阳","朝阳公园","",9,6,"2007年建成","板楼","5.5元/平米/月","世邦魏理仕物业有限公司","北京泛海信华置业有限公司","8栋","537户",105863,bj,"2019-11-08 18:45:58.495456"
116964627385853,"东山condo",https://bj.lianjia.com/xiaoqu/116964627385853/,"朝阳","朝阳公园","",0,0,"2015年建成","板楼","13元/平米/月","北京高力国际物业服务有限公司","北京太合嘉园房地产开发有限责任公司","3栋","120户",148525,bj,"2019-11-08 18:45:58.495633"
1111027377998,"禄米仓东巷",https://bj.lianjia.com/xiaoqu/1111027377998/,"东城","朝阳门内","近地铁5号线灯市口站",0,0,"1955年建成","塔板结合","0.5元/平米/月","暂无信息","北京住总房地产有限公司","16栋","70户","暂无",bj,"2019-11-08 18:46:16.431114"
1111027378642,"南新仓商务大厦",https://bj.lianjia.com/xiaoqu/1111027378642/,"东城","朝阳门内","近地铁2号线东四十条站",0,0,"2000年建成","塔楼","30元/平米/月","北京达文物业管理公司","北京中天世纪房地产开发有限公司","1栋","851户","暂无",bj,"2019-11-08 18:46:16.431638"
1111027378565,"南门仓胡同",https://bj.lianjia.com/xiaoqu/1111027378565/,"东城","朝阳门内","近地铁2号线朝阳门站",9,7,"1989年建成","板楼/塔板结合/平房","0.5元/平米/月","北京东方容和物业管理有限责任公司","北京城建集团","11栋","1124户",113964,bj,"2019-11-08 18:46:16.432273"
1111027376670,"朝阳门南小街",https://bj.lianjia.com/xiaoqu/1111027376670/,"东城","朝阳门内","近地铁2号线朝阳门站",39,15,"1955年建成","塔楼/板楼/塔板结合/平房","0.98至1.5元/平米/月","北京亿方物业管理有限责任公司","北京城市开发集团有限责任公司","22栋","2685户",101911,bj,"2019-11-08 18:46:16.432517"
1111027378579,"南水关胡同",https://bj.lianjia.com/xiaoqu/1111027378579/,"东城","朝阳门内","近地铁2号线朝阳门站",0,0,"1980年建成","平房","暂无信息","无物业管理服务","北京城市建设工程开发有限公司","44栋","170户","暂无",bj,"2019-11-08 18:46:16.432735"
1111027377999,"禄米仓胡同",https://bj.lianjia.com/xiaoqu/1111027377999/,"东城","朝阳门内","近地铁5号线灯市口站",5,2,"1969年建成","板楼/平房","0.5元/平米/月","北京亿方物业管理有限责任公司","北京城开股份有限公司","46栋","614户",114706,bj,"2019-11-08 18:46:16.432933"
1111027381335,"小雅宝胡同",https://bj.lianjia.com/xiaoqu/1111027381335/,"东城","朝阳门内","近地铁2号线朝阳门站",0,0,"1960年建成","平房","暂无信息","无物业管理服务","无开发公司","42栋","150户","暂无",bj,"2019-11-08 18:46:16.433140"
1111027382420,"竹杆胡同",https://bj.lianjia.com/xiaoqu/1111027382420/,"东城","朝阳门内","近地铁2号线朝阳门站",8,3,"2003年建成","板楼/塔板结合","0.5元/平米/月","北京天诺物业管理有限责任公司","北京京西新远房地产经营开发公司","8栋","1056户",100265,bj,"2019-11-08 18:46:16.433316"
1111027376672,"朝阳门SOHO",https://bj.lianjia.com/xiaoqu/1111027376672/,"东城","朝阳门内","近地铁2号线朝阳门站",0,0,"暂无信息","塔楼","暂无信息","暂无信息","暂无信息","1栋","499户","暂无",bj,"2019-11-08 18:46:16.433503"
1111027379349,"烧酒胡同3号院",https://bj.lianjia.com/xiaoqu/1111027379349/,"东城","朝阳门内","近地铁2号线朝阳门站",1,0,"1998年建成","板楼","1.56元/平米/月","北京恒达物业管理有限责任公司","无开发商","3栋","136户",129389,bj,"2019-11-08 18:46:16.433678"
1111027374008,"大雅宝胡同",https://bj.lianjia.com/xiaoqu/1111027374008/,"东城","朝阳门内","近地铁1号线建国门站",0,0,"1955年建成","平房","0.5元/平米/月","暂无信息","单位自建","66栋","264户","暂无",bj,"2019-11-08 18:46:16.433869"
1111027373783,"东门仓胡同甲3号院",https://bj.lianjia.com/xiaoqu/1111027373783/,"东城","朝阳门内","近地铁2号线东四十条站",2,0,"1988年建成","板楼","暂无信息","无物业管理服务","无开发公司","1栋","54户",110448,bj,"2019-11-08 18:46:16.434060"
1111027373900,"东四十条甲34号院",https://bj.lianjia.com/xiaoqu/1111027373900/,"东城","朝阳门内","近地铁2号线东四十条站",7,2,"1988年建成","塔楼/板楼","暂无信息","无物业管理服务","北京房修一建筑工程有限公司","3栋","373户",96607,bj,"2019-11-08 18:46:16.434220"
1111027376502,"仓南胡同",https://bj.lianjia.com/xiaoqu/1111027376502/,"东城","朝阳门内","近地铁2号线朝阳门站",5,2,"1979年建成","板楼","0.5元/平米/月","北京东方容和物业管理有限责任公司","北京住总集团有限责任公司","6栋","392户",114472,bj,"2019-11-08 18:46:16.434429"
1111027376836,"大方家胡同",https://bj.lianjia.com/xiaoqu/1111027376836/,"东城","朝阳门内","近地铁2号线朝阳门站",6,0,"1990年建成","板楼/塔板结合/平房","0.5至1元/平米/月","北京亿方物业管理有限责任公司","北京住总房地产开发有限责任公司","15栋","796户",101713,bj,"2019-11-08 18:46:16.434614"
1111027378679,"南竹杆胡同",https://bj.lianjia.com/xiaoqu/1111027378679/,"东城","朝阳门内","近地铁2号线朝阳门站",7,2,"2003年建成","塔楼/板楼/塔板结合","0.5至8元/平米/月","北京天诺物业管理有限责任公司","北京住总房地产开发有限责任公司","6栋","737户",102336,bj,"2019-11-08 18:46:16.434799"
1111027376495,"朝内大街136号院",https://bj.lianjia.com/xiaoqu/1111027376495/,"东城","朝阳门内","近地铁2号线朝阳门站",3,1,"1999年建成","塔楼","1至2.8元/平米/月","北京茂苑物业管理有限公司","北京城建集团","2栋","360户",115692,bj,"2019-11-08 18:46:16.434990"
1111027376667,"朝阳门内大街",https://bj.lianjia.com/xiaoqu/1111027376667/,"东城","朝阳门内","近地铁5号线东四站",11,2,"1960年建成","板楼/平房","暂无信息","无物业管理服务","无开发商","13栋","790户",91312,bj,"2019-11-08 18:46:16.438252"
1111027381160,"西水井胡同",https://bj.lianjia.com/xiaoqu/1111027381160/,"东城","朝阳门内","近地铁2号线朝阳门站",4,5,"1960年建成","板楼/塔板结合/平房","0.5至1元/平米/月","北京天诺物业管理有限责任公司","北京住总房地产开发有限责任公司","6栋","871户",90398,bj,"2019-11-08 18:46:16.438376"
1111027376748,"豆瓣胡同",https://bj.lianjia.com/xiaoqu/1111027376748/,"东城","朝阳门内","近地铁2号线朝阳门站",25,16,"2003年建成","板楼","0.98元/平米/月","北京东方容和物业管理有限责任公司","北京住总房地产开发有限责任公司","4栋","2003户",123826,bj,"2019-11-08 18:46:16.438520"
1111027378577,"南顺成街",https://bj.lianjia.com/xiaoqu/1111027378577/,"东城","朝阳门内","近地铁2号线朝阳门站",0,0,"1980年建成","平房","暂无信息","暂无信息","无开发商","46栋","185户","暂无",bj,"2019-11-08 18:46:16.438637"
1111027373848,"东水井胡同",https://bj.lianjia.com/xiaoqu/1111027373848/,"东城","朝阳门内","近地铁2号线朝阳门站",3,1,"2003年建成","塔楼","1至8元/平米/月","北京鼎铭物业管理有限公司","北京北化房地产开发有限公司","2栋","545户",91351,bj,"2019-11-08 18:46:16.438736"
1111027376666,"朝阳门北小街",https://bj.lianjia.com/xiaoqu/1111027376666/,"东城","朝阳门内","近地铁2号线东四十条站",9,5,"1990年建成","板楼/平房","0.5元/平米/月","北京东方容和物业管理有限责任公司","北京住总房地产开发有限责任公司","25栋","917户",106904,bj,"2019-11-08 18:46:16.438875"
1111027376298,"北竹杆胡同",https://bj.lianjia.com/xiaoqu/1111027376298/,"东城","朝阳门内","近地铁2号线朝阳门站",6,1,"1989年建成","板楼/平房","0.5元/平米/月","北京天诺物业管理有限责任公司","北京住总房地产开发有限责任公司","4栋","421户",101894,bj,"2019-11-08 18:46:16.438989"
1111027376676,"朝阳首府",https://bj.lianjia.com/xiaoqu/1111027376676/,"东城","朝阳门内","近地铁2号线朝阳门站",7,6,"2009年建成","塔楼/板楼","6.5元/平米/月","北京假日阳光物业管理有限公司","北京龙洋房地产开发有限责任公司","4栋","327户",94157,bj,"2019-11-08 18:46:16.439110"
1111027381720,"银河SOHO",https://bj.lianjia.com/xiaoqu/1111027381720/,"东城","朝阳门内","近地铁2号线朝阳门站",0,0,"2010年建成","塔楼","12元/平米/月","北京锦融物业管理有限公司","北京SOHO有限公司","4栋","2097户","暂无",bj,"2019-11-08 18:46:16.439228"
1111027378491,"南弓匠营胡同",https://bj.lianjia.com/xiaoqu/1111027378491/,"东城","朝阳门内","近地铁2号线朝阳门站",5,2,"2003年建成","板楼","0.5元/平米/月","北京东方容和物业管理有限责任公司","北京住总集团有限责任公司","5栋","516户",122976,bj,"2019-11-08 18:46:16.439355"
1111027376742,"东八宝胡同",https://bj.lianjia.com/xiaoqu/1111027376742/,"东城","朝阳门内","近地铁2号线朝阳门站",0,0,"1980年建成","平房","暂无信息","暂无信息","无开发商","45栋","181户","暂无",bj,"2019-11-08 18:46:16.439474"
1111027376669,"朝阳门内大街75号院",https://bj.lianjia.com/xiaoqu/1111027376669/,"东城","朝阳门内","近地铁2号线朝阳门站",1,4,"1990年建成","板楼","2.6元/平米/月","北京欧陆苑物业管理有限责任公司","无开发商","1栋","166户",99889,bj,"2019-11-08 18:46:16.439623"
1111027374183,"芳草苑公寓",https://bj.lianjia.com/xiaoqu/1111027374183/,"朝阳","朝阳门外","近地铁6号线东大桥站",13,2,"1998年建成","塔板结合","2.849元/平米/月","北京均豪物业管理有限公司","无开发商","1栋","438户",76183,bj,"2019-11-08 18:46:48.419927"
1111027377317,"吉庆里小区",https://bj.lianjia.com/xiaoqu/1111027377317/,"朝阳","朝阳门外","近地铁2号线朝阳门站",19,5,"1998年建成","塔楼/板楼","2.8元/平米/月","北京中力物业管理有限公司","北京住宅开发建设集团总公司房地产开发部","5栋","1096户",84025,bj,"2019-11-08 18:46:48.420260"
1111027381826,"怡景园",https://bj.lianjia.com/xiaoqu/1111027381826/,"朝阳","朝阳门外","近地铁6号线东大桥站",5,3,"1997年建成","塔楼","5.85元/平米/月","北京大成物业管理有限公司","北京成荣房地产发展有限公司","5栋","334户",69549,bj,"2019-11-08 18:46:48.420417"
1111027374016,"东营房八条",https://bj.lianjia.com/xiaoqu/1111027374016/,"东城","朝阳门外","近地铁2号线东四十条站",0,1,"1980年建成","板楼/平房","暂无信息","无物业管理服务","无开发商","4栋","92户",85509,bj,"2019-11-08 18:46:48.420564"
1111027376668,"朝阳门南大街",https://bj.lianjia.com/xiaoqu/1111027376668/,"朝阳","朝阳门外","近地铁2号线朝阳门站",13,7,"1982年建成","塔楼","1.6至2.4元/平米/月","无物业管理服务","无开发商","7栋","1493户",78253,bj,"2019-11-08 18:46:48.420711"
1111027381524,"雅宝里",https://bj.lianjia.com/xiaoqu/1111027381524/,"朝阳","朝阳门外","近地铁2号线朝阳门站",22,6,"1977年建成","塔楼/板楼","1.96元/平米/月","街道办事处（委员会）代管物业","无开发商","11栋","828户",74484,bj,"2019-11-08 18:46:48.420848"
1111027376600,"朝外MEN",https://bj.lianjia.com/xiaoqu/1111027376600/,"朝阳","朝阳门外","近地铁2号线朝阳门站",13,2,"2005年建成","塔楼/板楼/塔板结合","6元/平米/月","北京融金佳业物业管理有限公司","北京成荣房地产发展有限公司","3栋","1577户",62733,bj,"2019-11-08 18:46:48.420997"
1111027381523,"雅宝路",https://bj.lianjia.com/xiaoqu/1111027381523/,"朝阳","朝阳门外","近地铁1号线建国门站",4,0,"1987年建成","塔楼/板楼","暂无信息","街道办事处（委员会）代管物业","无开发商","2栋","412户",79068,bj,"2019-11-08 18:46:48.421413"
1111027380323,"王家园胡同",https://bj.lianjia.com/xiaoqu/1111027380323/,"东城","朝阳门外","近地铁2号线东四十条站",4,1,"1998年建成","板楼","暂无信息","无物业管理服务","无开发商","2栋","165户",85971,bj,"2019-11-08 18:46:48.421529"
1111027379057,"日坛北路2号院",https://bj.lianjia.com/xiaoqu/1111027379057/,"朝阳","朝阳门外","近地铁6号线东大桥站",4,2,"1972年建成","板楼","0.5元/平米/月","单位自管物业","无开发公司","5栋","197户",112224,bj,"2019-11-08 18:46:48.421677"
1111027380120,"唐缘私家别墅",https://bj.lianjia.com/xiaoqu/1111027380120/,"朝阳","朝阳门外","近地铁2号线朝阳门站",8,1,"2007年建成","板楼","5.98元/平米/月","北京市三和物业管理有限公司","北京成远房地产开发有限公司","2栋","115户",107345,bj,"2019-11-08 18:46:48.421803"
1111027379053,"瑞士公寓",https://bj.lianjia.com/xiaoqu/1111027379053/,"东城","朝阳门外","近地铁2号线东四十条站",9,10,"2007年建成","塔楼","14元/平米/月","北京锦江北方物业管理有限公司","北京安泰置业房地产开发有限公司","1栋","237户",93824,bj,"2019-11-08 18:46:48.421942"
1111027374146,"芳草地西街",https://bj.lianjia.com/xiaoqu/1111027374146/,"朝阳","朝阳门外","近地铁6号线东大桥站",10,1,"1957年建成","板楼","0.5元/平米/月","单位自管物业","无开发公司","9栋","616户",90291,bj,"2019-11-08 18:46:48.422080"
1111027374019,"东营房九条",https://bj.lianjia.com/xiaoqu/1111027374019/,"东城","朝阳门外","近地铁2号线东四十条站",3,0,"1978年建成","板楼","暂无信息","无物业管理服务","北京住总集团","4栋","188户",81787,bj,"2019-11-08 18:46:48.422234"
1111027378737,"潘家坡胡同4号院",https://bj.lianjia.com/xiaoqu/1111027378737/,"东城","朝阳门外","近地铁2号线东四十条站",0,1,"1988年建成","板楼","暂无信息","北京华成物业管理有限公司","无开发商","3栋","206户",89899,bj,"2019-11-08 18:46:48.422357"
1111027377158,"京华豪园",https://bj.lianjia.com/xiaoqu/1111027377158/,"朝阳","朝阳门外","近地铁2号线朝阳门站",10,3,"2000年建成","塔楼","6元/平米/月","北京旺向物业管理有限公司","北京恒润房地产开发有限公司","2栋","210户",55321,bj,"2019-11-08 18:46:48.422489"
1111027379215,"三丰里小区",https://bj.lianjia.com/xiaoqu/1111027379215/,"朝阳","朝阳门外","近地铁2号线朝阳门站",48,11,"1978年建成","塔楼/板楼","0.5至2.2元/平米/月","北京首都机场物业管理有限公司","无开发商","30栋","2428户",74499,bj,"2019-11-08 18:46:48.422621"
1111027379809,"天福园",https://bj.lianjia.com/xiaoqu/1111027379809/,"朝阳","朝阳门外","近地铁6号线东大桥站",3,4,"1975年建成","板楼","0.5元/平米/月","街道办事处（委员会）代管物业","北京大成房地产股份有限公司","5栋","366户",90058,bj,"2019-11-08 18:46:48.422739"
1111027374142,"芳草地北巷",https://bj.lianjia.com/xiaoqu/1111027374142/,"朝阳","朝阳门外","近地铁6号线东大桥站",2,1,"1983年建成","板楼","暂无信息","单位自管物业","重庆芳草地房地产开发有限公司","3栋","102户",92090,bj,"2019-11-08 18:46:48.422866"
1111027377664,"昆泰国际公寓",https://bj.lianjia.com/xiaoqu/1111027377664/,"朝阳","朝阳门外","近地铁2号线朝阳门站",14,3,"2005年建成","塔楼","5.5元/平米/月","北京盛达连物业管理有限责任公司","北京昆泰嘉华房地产开发有限公司","2栋","694户",65495,bj,"2019-11-08 18:46:48.423004"
1111027381477,"新中西街",https://bj.lianjia.com/xiaoqu/1111027381477/,"东城","朝阳门外","近地铁2号线东四十条站",18,13,"1990年建成","板楼","暂无信息","街道办事处（委员会）代管物业","无开发商","10栋","905户",81794,bj,"2019-11-08 18:46:48.423228"
1111027377769,"蓝筹名座",https://bj.lianjia.com/xiaoqu/1111027377769/,"朝阳","朝阳门外","近地铁2号线朝阳门站",16,12,"2003年建成","塔楼/板楼/塔板结合","3.5元/平米/月","北京中力物业管理有限公司","北京中关村开发建设股份有限公司","5栋","374户",72714,bj,"2019-11-08 18:46:48.423343"
1111027379061,"日坛晶华",https://bj.lianjia.com/xiaoqu/1111027379061/,"朝阳","朝阳门外","近地铁6号线东大桥站",5,1,"2001年建成","板楼","3.2元/平米/月","北京东辉物业管理有限公司","北京市大成房地产开发总公司","1栋","160户",81524,bj,"2019-11-08 18:46:48.423522"
1111027377448,"吉祥里",https://bj.lianjia.com/xiaoqu/1111027377448/,"朝阳","朝阳门外","近地铁2号线朝阳门站",46,7,"1993年建成","塔楼/板楼","0.8至2.5元/平米/月","北京鑫荣物业发展总公司","北京住总房地产开发有限责任公司","13栋","1727户",79881,bj,"2019-11-08 18:46:48.423662"
1111027379111,"市场街",https://bj.lianjia.com/xiaoqu/1111027379111/,"朝阳","朝阳门外","近地铁2号线朝阳门站",10,6,"1988年建成","塔楼/板楼","1.7元/平米/月","街道办事处（委员会）代管物业","无开发商","4栋","401户",74843,bj,"2019-11-08 18:46:48.423847"
1111027380960,"新金山酒店式公寓",https://bj.lianjia.com/xiaoqu/1111027380960/,"朝阳","朝阳门外","近地铁2号线朝阳门站",15,4,"2008年建成","塔板结合","7.87元/平米/月","北京汇记宝丰物业管理有限公司","北京麒麟房地产开发有限责任公司","1栋","1320户",48373,bj,"2019-11-08 18:46:48.424009"
1111027376820,"东大桥路",https://bj.lianjia.com/xiaoqu/1111027376820/,"朝阳","朝阳门外","近地铁1号线永安里站",26,13,"1965年建成","塔楼/板楼/平房","0.5至2.85元/平米/月","街道办事处（委员会）代管物业","无开发公司","43栋","2314户",76411,bj,"2019-11-08 18:46:48.424141"
1111027379060,"日坛国际公寓",https://bj.lianjia.com/xiaoqu/1111027379060/,"朝阳","朝阳门外","近地铁2号线朝阳门站",12,9,"2007年建成","塔楼/板楼/塔板结合","3.5元/平米/月","北京通商汇才物业管理有限公司","北京大成房地产股份有限公司","8栋","1992户",76444,bj,"2019-11-08 18:46:48.424263"
1111027378850,"麒麟公馆",https://bj.lianjia.com/xiaoqu/1111027378850/,"朝阳","朝阳门外","近地铁2号线朝阳门站",8,4,"2010年建成","塔楼/塔板结合","6.8元/平米/月","第一太平戴维斯","北京兆泰置地（集团）股份有限公司","5栋","914户",108298,bj,"2019-11-08 18:46:48.424397"
1111027376665,"朝阳门北大街",https://bj.lianjia.com/xiaoqu/1111027376665/,"朝阳","朝阳门外","近地铁2号线朝阳门站",2,0,"1987年建成","塔楼","0.8至1.2元/平米/月","单位自管物业","无开发商","3栋","257户",80002,bj,"2019-11-08 18:46:48.424535"
1120020346572982,"东营房十条",https://bj.lianjia.com/xiaoqu/1120020346572982/,"东城","朝阳门外","近地铁2号线东四十条站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无",bj,"2019-11-08 18:46:58.814528"
1111047743226,"神路街39号院",https://bj.lianjia.com/xiaoqu/1111047743226/,"朝阳","朝阳门外","",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无",bj,"2019-11-08 18:46:58.814914"
11000000000093,"汉美瑞丰复式",https://bj.lianjia.com/xiaoqu/11000000000093/,"朝阳","朝阳门外","",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无",bj,"2019-11-08 18:46:58.815056"
1111027380151,"万邦大厦",https://bj.lianjia.com/xiaoqu/1111027380151/,"朝阳","朝阳门外","近地铁2号线朝阳门站",0,0,"2003年建成","塔板结合","26元/平米/月","北京万邦恒大物业管理有限公司","新加坡万邦集团","1栋","252户","暂无",bj,"2019-11-08 18:46:58.815188"
1111027374225,"富华大厦",https://bj.lianjia.com/xiaoqu/1111027374225/,"东城","朝阳门外","近地铁2号线东四十条站",0,0,"1995年建成","塔楼","暂无信息","北京麦斯顿物业管理有限公司","北京新美房地产开发有限公司","6栋","1724户","暂无",bj,"2019-11-08 18:46:58.815358"
1111027375264,"华声国际大厦",https://bj.lianjia.com/xiaoqu/1111027375264/,"朝阳","朝阳门外","近地铁1号线建国门站",0,0,"2002年建成","塔楼","17.75元/平米/月","香港侨乐物业管理有限公司","北京天居房地产有限公司","1栋","324户",40452,bj,"2019-11-08 18:46:58.815533"
1111027374280,"丰联广场",https://bj.lianjia.com/xiaoqu/1111027374280/,"朝阳","朝阳门外","近地铁2号线朝阳门站",0,0,"1996年建成","塔板结合","29元/平米/月","北京丰联物业管理有限公司","北京丰联房地产开发经营有限公司","1栋","1196户","暂无",bj,"2019-11-08 18:46:58.815791"
